minute,bid,ask
1746498660,94023.64376590331,94025.15267175573
1746498720,94102.40414507771,94103.84455958549
1746498780,94160.84848484848,94162.04242424242
1746498840,94148.1743119266,94149.44266055046
1746498900,94126.96916299559,94127.96916299559
1746498960,94115.37857142858,94116.5142857143
1746499020,94093.96656534955,94095.25227963526
1746499080,94099.91395348837,94101.43953488373
1746499140,94081.26732673268,94082.57425742575
1746499200,94097.03592814371,94098.09580838324
1746499260,94110.54716981133,94111.6572327044
1746499320,94096.11337209302,94097.33139534884
1746499380,94135.197740113,94136.46892655367
1746499440,94105.51449275362,94106.55434782608
1746499500,94137.85185185185,94139.06913580246
1746499560,94178.32323232324,94179.45117845119
1746499620,94224.00840336134,94225.28571428571
1746499680,94228.0316091954,94229.16091954023
1746499740,94246.98648648648,94248.22297297297
1746499800,94281.0985915493,94282.44600938968
1746499860,94291.11929824561,94292.28070175438
1746499920,94305.75290697675,94307.07267441861
1746499980,94285.66403162056,94287.07114624506
1746500040,94254.66461538461,94255.94461538462
1746500100,94218.49122807017,94219.52192982456
1746500160,94227.09420289854,94228.18478260869
1746500220,94284.16927083333,94285.66145833333
1746500280,94272.13235294117,94273.1544117647
1746500340,94277.6920289855,94278.78623188406
1746500400,94301.1909090909,94302.25454545455
1746500460,94303.0,94304.0
1746500520,94327.89677419355,94329.40322580645
1746500580,94299.08978328173,94300.39009287926
1746500640,94264.13274336283,94265.22713864307
1746500700,94226.65183246073,94228.56020942409
1746500760,94316.20677966102,94317.4
1746500820,94337.04149377593,94338.10373443984
1746500880,94296.61918604652,94297.81104651163
1746500940,94254.48062015504,94255.96511627907
1746501000,94254.14583333333,94255.16666666667
1746501060,94245.33704735377,94246.67966573816
1746501120,94277.67136150235,94278.74647887323
1746501180,94265.91721854305,94267.01655629139
1746501240,94229.5141700405,94230.74089068826
1746501300,94240.92307692308,94242.08424908425
1746501360,94230.65300546448,94231.7650273224
1746501420,94275.428,94276.716
1746501480,94292.29411764706,94293.31764705882
1746501540,94289.63414634146,94290.92195121951
1746501600,94246.9802631579,94248.00986842105
1746501660,94224.8508064516,94226.3629032258
1746501720,94246.2830882353,94247.72794117648
1746501780,94240.76404494382,94241.81741573034
1746501840,94238.6713483146,94239.70786516854
1746501900,94209.28012048193,94210.78012048193
1746501960,94286.78095238096,94287.9492063492
1746502020,94349.62234042553,94350.8324468085
1746502080,94383.15290519877,94384.25993883792
1746502140,94369.0579710145,94370.12753623188
1746502200,94367.66472303207,94368.72011661807
1746502260,94387.06191950465,94388.10835913313
1746502320,94402.72994652406,94403.83155080213
1746502380,94404.20710059171,94405.32840236687
1746502440,94417.0463576159,94418.09933774834
1746502500,94410.064,94411.064
1746502560,94444.23592493297,94445.54155495978
1746502620,94421.44673539519,94422.63573883161
1746502680,94411.87311178248,94412.93051359517
1746502740,94426.69381107492,94427.71335504887
1746502800,94424.67647058824,94425.67647058824
1746502860,94431.75933609958,94432.80497925311
1746502920,94451.84899328859,94452.89597315436
1746502980,94448.55782312925,94449.62244897959
1746503040,94439.2945736434,94440.2984496124
1746503100,94428.33333333333,94429.5626911315
1746503160,94422.19344262296,94423.34754098361
1746503220,94403.27559055119,94404.39895013123
1746503280,94415.48031496063,94416.55643044619
1746503340,94445.23076923077,94446.36363636363
1746503400,94461.50574712643,94462.55555555556
1746503460,94451.24852071005,94452.42307692308
1746503520,94434.79861111111,94435.80555555556
1746503580,94445.07458563536,94446.4723756906
1746503640,94443.0,94444.0
1746503700,94436.7607973422,94437.81395348837
1746503760,94412.68881118881,94413.8006993007
1746503820,94410.87132352941,94411.9375
1746503880,94430.17753623189,94431.1920289855
1746503940,94418.1744966443,94419.24161073826
1746504000,94412.76758409786,94413.87767584098
1746504060,94389.59090909091,94390.8006993007
1746504120,94404.41666666667,94405.675
1746504180,94396.72265625,94397.7421875
1746504240,94376.50632911392,94377.75105485233
1746504300,94358.90853658537,94359.90853658537
1746504360,94357.60377358491,94358.64150943396
1746504420,94359.11387900356,94360.11743772242
1746504480,94376.56078431373,94377.6705882353
1746504540,94358.37918215613,94359.9033457249
1746504600,94320.33212996389,94321.50541516245
1746504660,94341.33457249071,94342.37546468401
1746504720,94359.56621004567,94360.78082191781
1746504780,94377.14385964912,94378.18245614035
1746504840,94358.66666666667,94359.72
1746504900,94354.0,94355.0
1746504960,94350.0923076923,94351.16923076923
1746505020,94400.19920318725,94401.5139442231
1746505080,94394.214511041,94395.46056782335
1746505140,94405.0,94406.0
1746505200,94420.28333333334,94421.4
1746505260,94460.85459940654,94462.51335311573
1746505320,94476.14946619218,94477.3024911032
1746505380,94488.61604584527,94489.6876790831
1746505440,94500.74568965517,94501.7672413793
1746505500,94510.82708933718,94511.92507204611
1746505560,94509.06691449814,94510.2156133829
1746505620,94517.08239700375,94518.13108614233
1746505680,94513.61130742049,94514.83392226149
1746505740,94536.8419117647,94537.84926470589
1746505800,94532.90801186944,94533.9881305638
1746505860,94519.46315789473,94520.59649122808
1746505920,94548.8612716763,94549.98265895953
1746505980,94550.9868852459,94552.10491803278
1746506040,94536.26821192053,94537.52317880794
1746506100,94519.83613445378,94520.84453781512
1746506160,94501.76490066225,94502.91390728476
1746506220,94488.0,94489.0
1746506280,94495.26132404181,94496.28571428571
1746506340,94483.10067114094,94484.22483221476
1746506400,94467.15458937197,94468.17391304347
1746506460,94455.04643962848,94456.14860681114
1746506520,94439.13397129187,94440.13397129187
1746506580,94437.69863013699,94438.70547945205
