minute,bid,ask
1740787200,0.0307957689178193,0.030820593978844537
1740787260,0.03065386701662303,0.030678215223097053
1740787320,0.030721289237668124,0.03074484304932737
1740787380,0.03074403314917127,0.030766729281767963
1740787440,0.030857410071942447,0.03088010791366905
1740787500,0.030867883211678847,0.030892377476538033
1740787560,0.030930815085158152,0.030954124087591243
1740787620,0.03098047756874093,0.031000463096960897
1740787680,0.030973118279569802,0.03099256528417822
1740787740,0.030991961259079923,0.031011549636803925
1740787800,0.0311445885769603,0.031165595353339938
1740787860,0.03146447786132,0.031489306599832935
1740787920,0.031635518590998064,0.03166286366601435
1740787980,0.0315055887850468,0.03153334579439237
1740788040,0.0314412511170688,0.03146815907059873
1740788100,0.03165601436265704,0.03167967684021557
1740788160,0.03162314450867051,0.031646543352601066
1740788220,0.03162843564356432,0.03165443564356443
1740788280,0.031459793689320364,0.03148540048543691
1740788340,0.0314044186046512,0.0314243649373882
1740788400,0.03147515831134557,0.031500501319261284
1740788460,0.031569452603471354,0.03159229639519357
1740788520,0.03146253829321664,0.031483216630196924
1740788580,0.031508039215686325,0.031534117647058824
1740788640,0.03152150943396226,0.031544264150943434
1740788700,0.031532413793103446,0.031555073891625575
1740788760,0.03155545688545684,0.031577786357786256
1740788820,0.031528742724097815,0.03155250291036099
1740788880,0.03154563779527557,0.03156577952755914
1740788940,0.03149446551724144,0.03151715517241375
1740789000,0.031361217877095005,0.0313826145251397
1740789060,0.03123762162162159,0.0312631486486487
1740789120,0.03129056300268098,0.031314088471849855
1740789180,0.031376124121779835,0.03139738875878226
1740789240,0.031280409836065545,0.03130247267759559
1740789300,0.031162673378076076,0.03118636465324382
1740789360,0.03121088033012382,0.031234030261348054
1740789420,0.031268863955119165,0.03129230014025243
1740789480,0.031210821394460388,0.03123619866284625
1740789540,0.03120706744868033,0.031230234604105553
1740789600,0.031235985611510773,0.03125962589928059
1740789660,0.031212192592592555,0.031233096296296316
1740789720,0.031101532258064404,0.031124784946236606
1740789780,0.031124876905041038,0.031151137162954236
1740789840,0.03121333870967745,0.03123751612903218
1740789900,0.031230436746987913,0.03125206325301204
1740789960,0.031341355421686756,0.031363268072289216
1740790020,0.03134310185185187,0.03136266975308637
1740790080,0.03133841853035143,0.03136191693290742
1740790140,0.031312732793522265,0.03134060728744938
1740790200,0.03133014362657088,0.03135565529622983
1740790260,0.03136738428417647,0.03139082884822403
1740790320,0.031326795491143325,0.0313513043478261
1740790380,0.031324437400950894,0.0313477020602219
1740790440,0.0313723688394277,0.03139440381558034
1740790500,0.03139895604395602,0.0314195054945055
1740790560,0.031308996865203796,0.031330815047021884
1740790620,0.03132048359240073,0.03134179620034536
1740790680,0.03135218531468529,0.03137328671328676
1740790740,0.03131157777777779,0.03133417777777775
1740790800,0.031138378623188478,0.03116048007246367
1740790860,0.030785127362366497,0.030810180772391154
1740790920,0.030645451745379883,0.030670256673511236
1740790980,0.030523375000000016,0.030546256578947346
1740791040,0.03041993025283353,0.030447977332170827
1740791100,0.03054016949152531,0.030564479418886202
1740791160,0.030697180114099477,0.0307238386308068
1740791220,0.030874717153284763,0.03090076642335761
1740791280,0.030943859649122843,0.03096936204146734
1740791340,0.030920505226480884,0.030944703832752555
1740791400,0.03098977559607293,0.031015483870967746
1740791460,0.03113931873479313,0.031164014598540107
1740791520,0.031123357142857133,0.03114897619047618
1740791580,0.031056330275229353,0.031080458715596365
1740791640,0.030986965648854933,0.031013931297709938
1740791700,0.030997248908296932,0.03102170305676859
1740791760,0.0309546797153025,0.030978896797153054
1740791820,0.030897527272727206,0.030919927272727275
1740791880,0.030815319587628856,0.03083505154639173
